基金代码,信息发布日期,期初份额(份),期末份额(份)
MMZDDU,2021-01-21,6953726806.827311,4827669456.713518
MMZDDU,2021-03-30,6953726784.739901,4827671631.62607
MMZDDU,2021-04-22,,3077285418.978413
MMZDDU,2021-04-22,4827670844.879448,3077286451.4209843
MMZDDU,2021-07-20,,2617722055.81449
MMZDDU,2021-08-30,4827671132.073709,2617720286.7014875
MMZDDU,2021-07-20,3077286533.4472685,2617722752.190239
MMZDAA,2020-10-27,,1287836150.943478
MMZDAA,2020-10-27,1287837279.690426,1287837789.2447457
MMZDAA,2021-01-21,,1287838502.8124259
MMZDAA,2021-01-21,1287838281.0933917,1287837851.257546
MMZDAA,2021-03-30,1287837588.6578627,1287839496.4026423
MMZDAA,2021-04-21,,1289549524.2020006
MMZDAA,2021-04-21,1287835279.970349,1289552970.148602
MMZDAA,2021-07-20,,463217437.6321024
MMZDAA,2021-08-30,1287837876.3588562,463214849.81048274
MMZDAA,2021-07-20,1289552295.1069386,463216664.1228576
MMZSFM,2020-10-28,,305220545.400572
MMZSFM,2020-10-28,284804857.3374087,305221508.60802865
MMZSFM,2021-01-22,,234750809.07289824
MMZSFM,2021-01-22,305219618.2842176,234753004.17904675
MMZSFM,2021-03-31,284805908.93815625,234750966.4237059
MMZSFM,2021-04-22,,54100052.19574845
MMZSFM,2021-04-22,234754639.06685814,54096856.131537855
MMZSFM,2021-07-21,,40554856.56150317
MMZSFM,2021-08-31,234752635.62092626,40552112.55624764
MMZSFM,2021-07-21,54098787.15162141,40553406.05672679
MMZSZF,2020-10-27,7907265965.011741,7907266756.37275
MMZSZF,2020-10-27,,7907267136.473398
MMZSZF,2021-01-21,7907267343.148252,8019205512.80226
MMZSZF,2021-01-21,,8019205221.778314
MMZSZF,2021-03-30,7907266197.68648,8019206699.847032
MMZSZF,2021-04-21,8019206209.621581,8262544854.239288
MMZSZF,2021-04-21,,8262544834.220244
MMZSZF,2021-07-20,8262547825.951489,8315308498.550118
MMZSZF,2021-08-27,8019206941.558927,8315306863.63724
MMZSZF,2021-07-20,,8315307642.447599
MMZAMA,2020-10-28,,8547814714.283258
MMZAMA,2020-10-28,7908870950.423759,8547814716.245345
MMZAMA,2021-01-21,,7838084094.352819
MMZAMA,2021-01-21,8547816170.990422,7838084564.416928
MMZAMA,2021-03-30,7908870784.352508,7838086885.448674
MMZAMA,2021-04-19,,6056446445.064309
MMZAMA,2021-04-19,7838084183.895488,6056445548.29368
MMZAMA,2021-08-28,7838086387.767868,4908228270.323178
MMZAMA,2021-07-20,,4908225321.356931
MMZAMA,2021-07-20,6056446555.175688,4908226945.483764
MMZAPM,2020-10-27,,694983097.5805111
MMZAPM,2020-10-27,685550942.9780525,694982110.5620617
MMZAPM,2021-01-21,,496045254.20341784
MMZAPM,2021-01-21,694983218.4608873,496045812.99097663
MMZAPM,2021-03-30,685551578.3217899,496047916.407481
MMZAPM,2021-04-21,496044946.6787397,296673519.2524285
MMZAPM,2021-04-21,,296674400.9018769
MMZAPM,2021-07-20,296673193.9355058,238978860.6217718
MMZAPM,2021-08-27,496046101.19316316,238980771.11886466
MMZAPM,2021-07-20,,238979623.94215754
MMZADU,2020-10-28,7682987516.145914,7682989583.496665
MMZADU,2020-10-28,,7682988946.501018
MMZADU,2021-01-22,,6849221653.741113
MMZADU,2021-01-22,7682987429.789569,6849221957.588486
MMZADU,2021-03-30,7682987328.03424,6849221164.175347
MMZADU,2021-04-21,,4734058796.30083
MMZADU,2021-04-21,6849221396.261154,4734056084.6998415
MMZADU,2021-07-20,,4369113131.7925625
MMZADU,2021-08-30,6849218907.538587,4369114189.469608
MMZADU,2021-07-20,4734056266.412518,4369113308.581336
MMZADZ,2020-10-27,,7335591505.0388365
MMZADZ,2020-10-27,7335591408.242367,7335588794.480183
MMZADZ,2021-01-21,,4621843228.26188
MMZADZ,2021-01-21,7335592371.116746,4621844334.748772
MMZADZ,2021-03-30,7335591426.838372,4621843972.3562
MMZADZ,2021-04-21,,2584731875.2111497
MMZADZ,2021-04-21,4621843717.3569145,2584734613.8157897
MMZADZ,2021-07-20,,2166880798.275715
MMZADZ,2021-08-27,4621845119.175988,2166880780.6182647
MMZADZ,2021-07-20,2584734124.3673167,2166880981.8396773
MXMMMU,2020-08-31,3578895941.2880487,2478513869.1845803
MXMMMU,2020-10-28,,1553394377.8454223
MXMMMU,2020-10-28,2478513329.3550377,1553394211.4922335
MXMMMU,2021-01-22,,1374071022.805999
MXMMMU,2021-01-22,1553395367.3839607,1374072466.7637615
MXMMMU,2021-03-30,3578894977.585609,1374073045.3690634
MXMMMU,2021-04-22,,1088076768.255277
MXMMMU,2021-04-22,1374070231.8962042,1088076561.8395157
MXMMMU,2021-07-21,,1051979620.6962692
MXMMMU,2021-07-21,1088075875.672615,1051982039.5910105
MXMMMU,2021-08-31,1374070537.5726354,1051980840.7174917
MXMMMF,2020-08-31,1041270279.7976303,988901855.7518009
MXMMMF,2020-10-28,988900174.7691181,891417106.9506317
MXMMMF,2020-10-28,,891417161.75955
MXMMMF,2021-01-22,,877572956.8333805
MXMMMF,2021-01-22,891418614.2188894,877572692.3942186
MXMMMF,2021-03-30,1041271917.7844015,877572119.2879729
MXMMMF,2021-04-22,,959997615.9367802
MXMMMF,2021-04-22,877571362.6229944,959997457.2117627
MXMMMF,2021-07-21,,950285060.0822763
MXMMMF,2021-07-21,959997627.3384783,950284335.678143
MXMMMF,2021-08-31,877573200.6028231,950284166.2207813
MXMMUF,2020-08-31,104187641.57568419,98436049.6169483
MXMMUF,2020-10-28,,87623186.90695097
MXMMUF,2020-10-28,98434113.33222371,87622670.41552092
MXMMUF,2021-01-22,,71779833.807953
MXMMUF,2021-01-22,87622839.82099248,71778751.81642552
MXMMUF,2021-03-30,104186584.66625217,71779058.51323763
MXMMUF,2021-04-22,,51924689.642402485
MXMMUF,2021-04-22,71779455.1578571,51924900.367970385
MXMMUF,2021-07-21,,49466664.47892579
MXMMUF,2021-08-31,71778701.60602091,49466785.158683896
MXMMUF,2021-07-21,51922340.41843173,49466325.31116166
MXMMUA,2020-08-31,159481279.82826814,85910912.11731818
MXMMUA,2020-10-28,,84360323.5428078
MXMMUA,2020-10-28,85911129.81787896,84361292.4484619
MXMMUA,2021-01-22,,101410445.74539097
MXMMUA,2021-01-22,84361825.4846556,101409133.80077158
MXMMUA,2021-03-30,159480841.14775977,101407847.8238956
MXMMUA,2021-04-22,,96728507.60617232
MXMMUA,2021-04-22,101410292.60188834,96727155.37317307
MXMMUA,2021-07-21,,119515458.27788813
MXMMUA,2021-08-31,101409808.87465559,119515749.15913942
MXMMUA,2021-07-21,96729660.79134767,119516757.37174003
MXMMXX,2020-08-31,94866840.08334473,227276965.34235165
MXMMXX,2020-10-28,,192228035.4812633
MXMMXX,2020-10-28,227279285.6424129,192228771.3532884
MXMMXX,2021-01-22,,233258424.05708936
MXMMXX,2021-03-30,94867558.89385477,233258281.80472445
MXMMXX,2021-01-22,192228283.891581,233258173.1736116
MXMMXX,2021-04-22,,124396316.67146544
MXMMXX,2021-04-22,233258030.75730687,124397904.54977053
MXMMXX,2021-07-21,,59585750.87285482
MXMMXX,2021-08-31,233258647.05225194,59582411.25595882
MXMMXX,2021-07-21,124395010.55036414,59583998.85777994
MPMMUU,2020-08-28,910247835.5495374,452162498.7670548
MPMMUU,2020-10-27,452160960.22197354,246003838.36334193
MPMMUU,2020-10-27,,246005232.66432562
MPMMUU,2021-01-21,,304230958.16685176
MPMMUU,2021-01-21,246003169.3789942,304230207.0961989
MPMMUU,2021-03-30,910247144.883303,304229496.8827528
MPMMUU,2021-04-21,,403454928.0736979
MPMMUU,2021-04-21,304230102.757457,403453405.924379
MPMMUU,2021-08-30,304230127.272244,471379680.4472881
MPMMUU,2021-07-20,403455358.0771293,471382439.60871434
MPMMUU,2021-07-20,,471380687.6867815
MPMMIF,2020-08-28,392670177.84015137,358741301.45066446
MPMMIF,2020-10-27,,737439117.7779515
MPMMIF,2020-10-27,358741123.9230207,737441721.494468
MPMMIF,2021-01-21,,545540233.0292743
MPMMIF,2021-01-21,737440447.8673769,545538176.2802932
MPMMIF,2021-03-30,392671350.76815003,545540915.6670741
MPMMIF,2021-04-21,545538421.6878766,583983611.6025156
MPMMIF,2021-04-21,,583982894.8351363
MPMMIF,2021-07-20,,621307805.2138149
MPMMIF,2021-08-30,545539541.4207933,621308471.5113368
MPMMIF,2021-07-20,583984468.0256488,621307492.5719266
MFMMMZ,2020-08-31,4725824857.648597,4184246073.7302656
MFMMMZ,2020-10-28,4184245081.066474,3399742710.8346624
MFMMMZ,2020-10-28,,3399743069.5928125
MFMMMZ,2021-01-22,,3018654343.9583864
MFMMMZ,2021-03-31,4725823721.799732,3018656819.12992
MFMMMZ,2021-01-22,3399743051.6041064,3018654463.0803456
MFMMMZ,2021-04-22,3018655628.5142727,2736857273.25822
MFMMMZ,2021-04-22,,2736857206.330853
MFMMMZ,2021-07-21,,2621258894.289418
MFMMMZ,2021-07-21,2736858147.6853004,2621259679.056783
MFMMMZ,2021-08-31,3018655517.554929,2621260673.3509917
MFMMUP,2020-08-31,143282109.83207923,142863564.05292863
MFMMUP,2020-10-28,,109182983.84877971
MFMMUP,2020-10-28,142862578.12283698,109183969.26449822
MFMMUP,2021-01-22,109183092.59816368,97518978.99298806
MFMMUP,2021-01-22,,97518762.29602242
MFMMUP,2021-03-31,143282149.99048948,97517344.6729892
MFMMUP,2021-04-22,,81884052.90686528
MFMMUP,2021-04-22,97519084.64633493,81887040.68066949
MFMMUP,2021-07-21,,76407071.597748
MFMMUP,2021-08-31,97518757.9859753,76408853.05264823
MFMMUP,2021-07-21,81886829.0675288,76407065.35046513
MFMMUA,2020-08-31,176793389.56368768,139036104.45539168
MFMMUA,2020-10-28,139038350.92750064,109206718.23681423
MFMMUA,2020-10-28,,109205823.1356088
MFMMUA,2021-01-22,,128395975.72729002
MFMMUA,2021-01-22,109206556.58443454,128396711.06121287
MFMMUA,2021-03-31,176793427.32258117,128396621.86186111
MFMMUA,2021-04-22,,133838475.30463408
MFMMUA,2021-04-22,128394558.56755915,133838691.306895
MFMMUA,2021-08-31,128396368.6727286,138927813.36833942
MFMMUA,2021-07-21,133838081.5396565,138926963.13982043
MFMMUA,2021-07-21,,138926758.81309724
MSMMMU,2020-08-29,2749874509.282173,2241213280.669523
MSMMMU,2020-10-27,,1961177869.2577698
MSMMMU,2020-10-27,2241213036.2239556,1961176573.9032805
MSMMMU,2021-03-30,2749873473.356828,1858393452.1486251
MSMMMU,2021-01-21,1961175715.6627285,1858393112.173811
MSMMMU,2021-01-21,,1858392041.8557086
MSMMMU,2021-04-21,,1728779883.8591142
MSMMMU,2021-04-21,1858392777.7218103,1728781006.004111
MSMMMU,2021-07-20,,1678771671.7598743
MSMMMU,2021-08-27,1858391214.6510746,1678771624.705034
MSMMMU,2021-07-20,1728781455.9385242,1678772316.3709548
MSMMMD,2020-08-29,281867502.52523005,247943766.35502386
MSMMMD,2020-10-27,,229347425.31236836
MSMMMD,2020-10-27,247945002.0393399,229347055.92016295
MSMMMD,2021-03-30,281866597.39411294,219754502.4759762
MSMMMD,2021-01-21,229346900.1982816,219756621.15928188
MSMMMD,2021-01-21,,219752895.09242022
MSMMMD,2021-04-21,219753915.6878032,206723406.26146522
MSMMMD,2021-04-21,,206722028.27469683
MSMMMD,2021-07-20,,202770645.90710032
MSMMMD,2021-08-27,219753754.21487355,202773550.5623561
MSMMMD,2021-07-20,206723928.04907018,202773844.3799514
MSMMUA,2020-08-29,370560566.60460377,364660197.9701428
MSMMUA,2020-10-27,,339571641.8004949
MSMMUA,2020-10-27,364657763.65741336,339571272.63674754
MSMMUA,2021-01-21,339571550.3760865,359101186.53759485
MSMMUA,2021-03-30,370561793.47025144,359100468.45322233
MSMMUA,2021-01-21,,359099590.1696333
MSMMUA,2021-04-21,,402633856.87221897
MSMMUA,2021-04-21,359101003.1563305,402632779.5988645
MSMMUA,2021-07-20,,424291797.2086204
MSMMUA,2021-07-20,402632822.14590764,424292295.5453155
MSMMUA,2021-08-27,359100538.8621329,424291896.0214196
MSMMUZ,2020-08-29,1536727414.6905339,956792236.6147629
MSMMUZ,2020-10-27,,731138015.3911084
MSMMUZ,2020-10-27,956792471.56256,731135497.0073385
MSMMUZ,2021-01-21,,800330829.8812476
MSMMUZ,2021-01-21,731137167.5142417,800329477.0867395
MSMMUZ,2021-03-30,1536726601.8698714,800330027.6870286
MSMMUZ,2021-04-21,,968733218.4873501
MSMMUZ,2021-04-21,800329980.6995765,968732571.5480876
MSMMUZ,2021-07-20,,1291241995.3011053
MSMMUZ,2021-08-27,800328878.6301157,1291241252.6546795
MSMMUZ,2021-07-20,968733613.7230282,1291241823.2199428
MSMMXX,2020-08-29,490635618.1742935,373270232.0380641
MSMMXX,2020-10-27,,363102233.7455423
MSMMXX,2020-10-27,373271298.22177035,363104562.56193584
MSMMXX,2021-01-21,,330210688.1449002
MSMMXX,2021-01-21,363102582.73286766,330207930.237216
MSMMXX,2021-03-30,490637023.81944644,330210604.3210345
MSMMXX,2021-04-21,,282586095.56535584
MSMMXX,2021-04-21,330209493.11723787,282584297.84992564
MSMMXX,2021-07-20,282584713.13429934,261283157.2863926
MSMMXX,2021-07-20,,261283434.82315096
MSMMXX,2021-08-27,330208563.69020176,261282345.06872877
MSMMXS,2020-08-29,656504324.6418326,546188279.3696144
MSMMXS,2020-10-27,,430261160.8191599
MSMMXS,2020-10-27,546185936.1351655,430258394.2244073
MSMMXS,2021-01-21,,336692100.8212707
MSMMXS,2021-03-30,656504974.5269058,336692655.0451684
MSMMXS,2021-01-21,430261866.77865803,336692981.0545761
MSMMXS,2021-04-21,,316538826.96517813
MSMMXS,2021-04-21,336691678.0835203,316538220.81196404
MSMMXS,2021-07-20,,332844630.6315789
MSMMXS,2021-08-27,336693267.13220286,332842980.19267946
MSMMXS,2021-07-20,316538610.71320105,332843853.1761371
MSMMIX,2020-08-29,1344385768.14018,1060127445.50395
MSMMIX,2020-10-27,,902778865.3928647
MSMMIX,2020-10-27,1060124757.8374023,902777648.6278868
MSMMIX,2021-01-21,902780538.3693584,995589159.4545947
MSMMIX,2021-01-21,,995589977.1263006
MSMMIX,2021-03-30,1344383502.2657092,995590060.4904591
MSMMIX,2021-04-21,,973968826.652225
MSMMIX,2021-04-21,995589616.1142255,973968380.313331
MSMMIX,2021-08-27,995591540.8759198,1150376556.1338165
MSMMIX,2021-07-20,,1150377708.5005417
MSMMIX,2021-07-20,973969282.8504077,1150374369.6615512
MSMMZZ,2020-08-29,1333401357.8712258,1261053644.709711
MSMMZZ,2020-10-27,,1118753836.6657012
MSMMZZ,2020-10-27,1261051328.573044,1118753614.848162
MSMMZZ,2021-01-21,1118754993.8040924,1084867683.7094038
MSMMZZ,2021-01-21,,1084867962.3461778
MSMMZZ,2021-03-30,1333401585.1217754,1084867834.390419
MSMMZZ,2021-04-21,1084866604.2328653,1101000760.6442804
MSMMZZ,2021-04-21,,1101001087.2202487
MSMMZZ,2021-07-20,,1075176364.262968
MSMMZZ,2021-08-27,1084865647.3612225,1075176695.5361643
MSMMZZ,2021-07-20,1101000811.8909442,1075177293.1557364
MZMMMU,2020-08-28,1811172080.9281197,1559584598.834433
MZMMMU,2020-10-28,1559584853.4193637,1375622530.6131017
MZMMMU,2020-10-28,,1375624421.0001366
MZMMMU,2021-01-22,,1266445607.1702905
MZMMMU,2021-03-30,1811170756.2243652,1266444943.121679
MZMMMU,2021-01-22,1375621380.3325,1266444833.6701648
MZMMMU,2021-04-22,1266446579.5372233,1466935969.3882244
MZMMMU,2021-04-22,,1466935810.044256
MZMMMU,2021-07-21,,1434837218.5504274
MZMMMU,2021-08-31,1266448604.757226,1434838927.2039778
MZMMMU,2021-07-21,1466937477.6179447,1434837158.7144005
MZMMMI,2020-08-28,3628266448.969985,3258682398.2729483
MZMMMI,2020-10-28,3258682020.1440296,2445505860.2325478
MZMMMI,2020-10-28,,2445505679.502989
MZMMMI,2021-01-22,,2050177516.7825112
MZMMMI,2021-03-30,3628266503.0095916,2050179287.1884902
MZMMMI,2021-01-22,2445505912.08266,2050180410.3628945
MZMMMI,2021-04-22,2050180460.6910212,1999985278.639723
MZMMMI,2021-04-22,,1999985024.7486658
MZMMMI,2021-07-21,,1918273533.25904
MZMMMI,2021-08-31,2050179211.4557366,1918274252.5129976
MZMMMI,2021-07-21,1999986214.7952175,1918275291.599442
MZMMMP,2020-08-28,1114058293.4332342,959690692.602615
MZMMMP,2020-10-28,,891893623.292356
MZMMMP,2020-10-28,959691426.0220816,891894908.1237026
MZMMMP,2021-01-22,891892001.5963714,858501758.4658571
MZMMMP,2021-01-22,,858502548.1488767
MZMMMP,2021-03-30,1114058220.4374354,858500978.4338683
MZMMMP,2021-04-22,,816731148.9180144
MZMMMP,2021-04-22,858501133.5221386,816729370.2369963
MZMMMP,2021-07-21,,795237067.4697127
MZMMMP,2021-08-31,858499825.1651907,795236604.5170611
MZMMMP,2021-07-21,816731191.9153465,795237130.0003858
MZMMUD,2020-08-28,30125405.49552368,35995154.01241583
MZMMUD,2020-10-28,35995557.16647488,72521581.30410515
MZMMUD,2020-10-28,,72517882.75496194
MZMMUD,2021-01-22,72516017.3425034,81107367.68505983
MZMMUD,2021-03-30,30125348.576052196,81107103.8191132
MZMMUD,2021-01-22,,81106615.02053206
MZMMUD,2021-04-22,,95261830.90856117
MZMMUD,2021-04-22,81106981.23863733,95261036.76973261
MZMMUD,2021-07-21,,99198508.63309628
MZMMUD,2021-08-31,81105885.86311129,99198563.00855386
MZMMUD,2021-07-21,95262580.97832938,99199571.14054447
MZMMUA,2020-08-28,28046702.629402217,26117685.66361592
MZMMUA,2020-10-28,,390020758.3824874
MZMMUA,2020-10-28,26116159.050759338,390020241.5550446
MZMMUA,2021-01-22,,247345467.87469143
MZMMUA,2021-01-22,390020568.47983927,247345131.13297334
MZMMUA,2021-03-30,28047935.839503076,247344044.5120312
MZMMUA,2021-04-22,247345045.19445357,511323076.44811285
MZMMUA,2021-04-22,,511322634.8643915
MZMMUA,2021-07-21,,870669475.3161254
MZMMUA,2021-08-31,247341426.61794338,870670701.6353626
MZMMUA,2021-07-21,511322761.43176234,870671750.6666847
MZMMXM,2020-08-28,24158280.357430786,108525194.23012745
MZMMXM,2020-10-28,108526696.67918442,69975014.89819205
MZMMXM,2020-10-28,,69975565.42581709
MZMMXM,2021-01-22,69975648.71423927,58917438.69411913
MZMMXM,2021-03-30,24158322.357111134,58916295.29091365
MZMMXM,2021-01-22,,58915717.49246568
MZMMXM,2021-04-22,,77529528.56098072
MZMMXM,2021-04-22,58917958.31104269,77526501.51087949
MZMMXM,2021-07-21,77528309.87478328,201102744.1512799
MZMMXM,2021-08-31,58918428.436469674,201104238.250139
MZMMXM,2021-07-21,,201104327.69147164
UMMMXM,2020-08-31,2354993188.7967105,3297731812.9093885
UMMMXM,2020-10-28,3297732447.819238,3161718809.53979
UMMMXM,2020-10-28,,3161717547.806197
UMMMXM,2021-01-22,3161718999.614818,3643001796.767752
UMMMXM,2021-03-31,2354995310.1869807,3643000481.1007614
UMMMXM,2021-01-22,,3643002177.0790806
UMMMXM,2021-04-22,,4430784376.374922
UMMMXM,2021-04-22,3643000191.3999434,4430785322.481914
UMMMXM,2021-08-31,3643003524.9000335,4507168756.988231
UMMMXM,2021-07-21,4430784851.584432,4507168416.061037
UMMMXM,2021-07-21,,4507165623.431704
UMMMXD,2020-08-31,1956575998.6580017,1685998356.6999156
UMMMXD,2020-10-28,,1705472467.2153938
UMMMXD,2020-10-28,1685998153.4250863,1705472126.6319075
UMMMXD,2021-01-22,,1859910232.0430958
UMMMXD,2021-01-22,1705472149.9245172,1859909550.491674
UMMMXD,2021-03-31,1956577089.761962,1859907158.8567781
UMMMXD,2021-04-22,1859909666.3156495,2751998607.1293497
UMMMXD,2021-04-22,,2751997063.1634026
UMMMXD,2021-07-21,,2676284178.038467
UMMMXD,2021-08-31,1859909200.580277,2676284646.1455436
UMMMXD,2021-07-21,2752000179.4533324,2676284804.421231
UUMMMI,2020-08-28,9505344957.032972,9339789875.028885
UUMMMI,2020-10-28,,8883928875.010386
UUMMMI,2020-10-28,9339789268.292934,8883927610.20553
UUMMMI,2021-01-21,,9238573246.086468
UUMMMI,2021-01-21,8883928725.419062,9238572908.575262
UUMMMI,2021-03-30,9505345458.319958,9238571306.907845
UUMMMI,2021-04-19,,9414316489.155487
UUMMMI,2021-04-19,9238571270.316624,9414317227.29573
UUMMMI,2021-07-20,,9448697554.07065
UUMMMI,2021-08-28,9238571385.09324,9448697411.33848
UUMMMI,2021-07-20,9414315897.726213,9448697512.26687
UUMMMF,2020-08-28,2949991698.950055,2923903283.645191
UUMMMF,2020-10-28,2923903996.6316223,2735845399.1257734
UUMMMF,2020-10-28,,2735846059.0719576
UUMMMF,2021-01-21,,2643438215.6558146
UUMMMF,2021-01-21,2735845859.552714,2643436871.6345725
UUMMMF,2021-03-30,2949991527.5948987,2643436891.8710976
UUMMMF,2021-04-19,,2758833751.107105
UUMMMF,2021-04-19,2643437109.3987436,2758832788.9175186
UUMMMF,2021-08-28,2643437307.2856536,2820783376.0610743
UUMMMF,2021-07-20,2758834230.223567,2820784516.555531
UUMMMF,2021-07-20,,2820785423.9278626
UUMMUF,2020-08-28,409942855.80993485,422391225.31906676
UUMMUF,2020-10-28,,504685047.5715985
UUMMUF,2020-10-28,422393242.5194274,504685969.62491804
UUMMUF,2021-01-21,504683646.3886019,487124624.51105344
UUMMUF,2021-03-30,409940335.8957036,487124690.8226278
UUMMUF,2021-01-21,,487125622.8454187
UUMMUF,2021-04-19,,649080454.5189774
UUMMUF,2021-04-19,487126455.87024575,649079534.7499352
UUMMUF,2021-07-20,,485807317.5981301
UUMMUF,2021-07-20,649077728.5791531,485810906.458223
UUMMUF,2021-08-28,487124757.9065915,485808154.8302811
UUMMXX,2020-08-28,6715986450.804726,6067030437.80117
UUMMXX,2020-10-28,,5923415623.66435
UUMMXX,2020-10-28,6067030976.5068865,5923416078.846949
UUMMXX,2021-01-21,,6580931063.611226
UUMMXX,2021-01-21,5923414893.951636,6580930483.621351
UUMMXX,2021-03-30,6715986058.862042,6580929895.905611
UUMMXX,2021-04-19,,6498774552.202123
UUMMXX,2021-04-19,6580931817.654229,6498773771.521985
UUMMXX,2021-08-28,6580930297.764463,6225627994.164661
UUMMXX,2021-07-20,6498775400.42258,6225628042.95581
UUMMXX,2021-07-20,,6225626245.739961
UUMMXI,2020-08-28,1415355907.30436,1664329821.3817043
UUMMXI,2020-10-28,1664327701.4437425,1564610811.7760994
UUMMXI,2020-10-28,,1564610363.5260713
UUMMXI,2021-01-21,1564610607.9955015,1384175887.7299752
UUMMXI,2021-01-21,,1384174989.9025497
UUMMXI,2021-03-30,1415357312.4152102,1384174953.3226418
UUMMXI,2021-04-19,1384176033.769988,1163099542.6164691
UUMMXI,2021-04-19,,1163100764.6834948
UUMMXI,2021-08-28,1384175434.5411332,1112947226.7785068
UUMMXI,2021-07-20,1163102131.0098982,1112948046.5900848
UUMMXI,2021-07-20,,1112947879.5424476
UUMMXF,2020-08-28,562339465.2416152,546417109.1274811
UUMMXF,2020-10-28,,734426133.2192943
UUMMXF,2020-10-28,546416256.9582976,734426872.8687474
UUMMXF,2021-01-21,,805184439.9839214
UUMMXF,2021-03-30,562341539.5016688,805187168.6496466
UUMMXF,2021-01-21,734429930.0626612,805186275.1382401
UUMMXF,2021-04-19,,1005383674.1713843
UUMMXF,2021-04-19,805185171.8957803,1005383430.320166
UUMMXF,2021-07-20,,860265573.6349468
UUMMXF,2021-08-28,805184849.7260479,860264959.0628632
UUMMXF,2021-07-20,1005380915.2489156,860264910.0162429
UXUMMA,2020-08-28,685946637.4264375,632798065.9587381
UXUMMA,2020-10-28,,603875800.7755723
UXUMMA,2020-10-28,632798310.3313061,603874286.2636985
